Unnamed: 0,Belo Horizonte,Imóveis residenciais,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Imóveis residenciais.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Imóveis residenciais.2,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Imóveis comerciais,Unnamed: 48,Unnamed: 49,Unnamed: 50,Imóveis comerciais.1,Unnamed: 52,Unnamed: 53,Unnamed: 54,Imóveis comerciais.2
,,Venda,,,,,,,,,,,,,,,,,,,,Locação,,,,,,,,,,,,,,,,,,,,Rentabilidade do aluguel (rental yield),,,,,Venda,,,,Locação,,,,Rentabilidade do aluguel (rental yield)
,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,Número-Índice,,,,,Var. mensal (%),,,,,Var. em 12 meses (%),,,,,Preço médio (R$/m²),,,,,(% - mensalizada),,,,,Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),Número-Índice,Var. mensal (%),Var. em 12 meses (%),Preço médio (R$/m²),(% - mensalizada)
,Data,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,1D,2D,3D,4D,Total,Total,Total,Total,Total,Total,Total,Total,Total
,2018-01-01 00:00:00,185.9000594373635,224.5806910714073,171.18205440852134,180.71307505873497,188.36429707390204,-0.0032454203945455925,-0.012357202172485577,0.0007824428114844267,-0.0016628002954269276,-0.002152586592519032,0.029611630043487658,0.1043765843420732,0.017279199822762825,0.010070266835484176,0.013021728267464283,6805.12433787955,9768.989801514068,6157.015636640085,5811.338740466763,7679.871432833033,98.62024008538692,95.68211624963308,101.0965388682143,98.62742536966252,97.4705332229431,-0.0023367908541295887,-0.020224029526897128,0.007359610667531409,-0.0028139457170677936,0.006384482294531804,0.016160644357510634,-0.012766476740926125,0.05841170104925708,-0.002839052519464369,0.01304281708667454,21.892481156403516,34.70161079365851,22.0428529439371,17.689536947414254,20.32690651862266,0.0030074763366204,0.002932394778692675,0.003260922523691935,0.0030191571123416973,0.0025591035830987144,98.25799508222751,-0.0008938967831101754,0.009675729310685499,7665.890826015151,89.62308251806093,-0.005884384121999201,-0.047385181738332616,30.785490880891825,0.00415002088930605
,2018-02-01 00:00:00,185.14252709084664,219.84888405929283,171.20558871305118,181.05352851230396,188.01617206788688,-0.00407494407914425,-0.021069518441413845,0.0001374811431675546,0.0018839447752096515,-0.0018481475068419734,0.0086406922654505,0.028369457310033264,0.002165430879012664,0.00570975560598419,0.008479975880243185,6777.393836751066,9563.161890737083,6157.862110188311,5822.286981723839,7665.677897591578,98.55231122188317,95.58034794286897,100.78365975774682,98.65749105016607,97.83919583118049,-0.0006887923152989102,-0.00106360844380373,-0.003094854818673222,0.00030484097492015005,0.0037822980550865906,0.010067521770419141,-0.02470325841679888,0.05048593880452312,-0.007317381149095525,0.017899554112492,21.877401783620158,34.66470186740479,21.97463351428625,17.694929443103188,20.40378893761397,0.0030189641523797116,0.003004439602106694,0.0032504167067669153,0.0030131919488007326,0.00257655169455675,97.91359645580614,-0.0035050443084367867,-0.001396878328179585,7639.0215390063295,89.3818894537772,-0.0026911935799030498,-0.050851090544892674,30.702641165479005,0.004161211618318327
,2018-03-01 00:00:00,184.74470412007452,216.81804304474804,170.96779631173698,181.73509091582537,187.9299703668454,-0.0021487390121714914,-0.013786019553901296,-0.0013889289660559447,0.0037644248588896154,-0.00045848024716916696,0.001601707616000203,0.008047770418210032,-0.003726730240985021,0.0033285353218517333,0.006516276968977497,6762.830986213188,9431.323953914258,6149.309277134492,5844.20454357343,7662.16333569437,98.88148577946956,96.15454018594764,100.84298120788645,99.12864515417844,98.0377758587436,0.0033400998262260242,0.006007429931327347,0.0005886018654435665,0.004775654630957489,0.0020296571928673695,0.007980513314461257,-0.035218194482778964,0.04479336943671908,-0.003439574939527734,0.02410245418469037,21.950474489515905,34.87294763496357,21.987567824565197,17.779434314842607,20.445201634592944,0.0030331136821886763,0.003054029411859957,0.003258562544745341,0.0030165935542198303,0.0025840069364197523,97.76993833895878,-0.0014671927295838807,-0.0037161857038692236,7627.813622143166,89.00239033947932,-0.004245816648283511,-0.054660276524443274,30.572283380472335,0.004160352369433917
,2018-04-01 00:00:00,185.4943344762999,220.17297359411617,171.06935873702344,182.17040908714333,187.85183683495993,0.004057655453756121,0.01547348413561577,0.0005940441853813491,0.0023953446146489942,-0.00041575876233560796,0.0028970016309273205,0.018996269322727244,-0.003867156923678672,0.001917323274436944,0.0035295411936024923,6790.272224247228,9577.259395493002,6152.962238554686,5858.2034274537855,7658.977724149109,99.53158743011383,97.4228098417395,101.66167946791286,99.4630463769366,97.93827217858117,0.006574553825922122,0.013189909216343028,0.008118544793302655,0.003373406569191446,-0.001014952443492678,0.013389396682996102,-0.020673344627188506,0.04700391942327187,0.0007546510413403151,0.023083121318434374,22.09478906555176,35.33291864837503,22.16607487884471,17.839411575356806,20.424450727236213,0.003037924689950153,0.0030324398087331512,0.003286074669765612,0.0030196199166034722,0.0025791474834896055,97.3990134218344,-0.0037938544651467563,-0.005962820404877944,7598.874807373491,88.33597928937114,-0.00748756350887108,-0.058156801279027115,30.343371467049845,0.004151656079881002
,2018-05-01 00:00:00,185.9241888820087,222.35253688791295,171.3600522632298,182.01731615635234,187.86339774878968,0.0023173452004471426,0.009899322601759275,0.0016992729051682927,-0.0008403830872321498,6.154272443927239e-05,0.008866070951864646,0.042588847348445036,0.001865161023675066,0.0007374455186148765,0.0037097627005848732,6806.007628995817,9672.067775889716,6163.417800573187,5853.280292371787,7659.449078504674,100.40530315712179,98.88688368795161,103.05975176816747,99.68147758029401,98.08764260566038,0.008778275817427827,0.015028039620192375,0.013752205428554577,0.002196104094073384,0.0015251486855604143,0.02352500985937933,0.0019475177189616222,0.05778369093991853,0.003981240122264307,0.026384905295472327,22.28874321809706,35.86390314971984,22.470907294123307,17.87858878015331,20.45560105141615,0.003059364043673145,0.0030541377320529714,0.003332548065983509,0.003026652149400742,0.0025817564164590384,97.67315840737913,0.002814658751803046,-0.0008158613739703835,7620.263046853919,88.08429621496921,-0.002849157007446114,-0.05916301208611863,30.25691843760496,0.004133124208564216
,2018-06-01 00:00:00,185.91641339184227,223.7397876550592,171.3940159138176,181.56625663158945,187.13500137305823,-4.182075615439217e-05,0.006238969820459177,0.00019820051487640523,-0.002478113260253849,-0.0038772660585296315,0.01116692804865349,0.05549969987428249,0.0058648017465121605,-0.0011298966030452995,-0.0015381651717363276,6805.72299661038,9732.41151484493,6164.639393154659,5838.775200863278,7629.751356565551,100.80003817532196,99.8197058544781,103.91148597033563,99.34342044918417,98.23229275794235,0.003931416028717521,0.009433224425092718,0.008264469762008885,-0.0033913735963387328,0.0014747031169207651,0.025211599373606175,0.009183222408732927,0.06240088064304761,0.0006685418984582192,0.023066903129537186,22.37636954044466,36.202215396890935,22.656617427980493,17.8179558062245,20.485766990045157,0.003075508792154745,0.003086523411270363,0.0033644388980036536,0.0030206778432073306,0.0025936695483359173,97.70046895108335,0.00027961155500160926,-0.001017762941847522,7622.393760453972,88.10037254709029,0.0001825107631199496,-0.050109966445294085,30.26244065087866,0.004129444282245982
,2018-07-01 00:00:00,185.2339520800056,222.1652505036044,171.16935649764812,180.9154505966334,186.37179535303397,-0.003670796458397235,-0.0070373587458761,-0.0013107774794334024,-0.003584399695349577,-0.00407837130640673,0.00809241768843627,0.04791284120517436,0.0034863551152548578,-0.0026580013199396513,-0.0037022132562331,6780.74057273759,9663.92104355247,6156.558922669284,5817.846696812088,7598.634397557916,101.16957292961276,101.04772246780306,104.4399367207627,99.17789671894883,98.0090063436426,0.0036660179993984812,0.012302346543829874,0.005085585539388172,-0.001666177080343337,-0.0022730449227115414,0.02670018456792156,0.017992797896677404,0.06795989872487351,-0.004116614968807997,0.017239548662733695,22.458401713941125,36.64758759635786,22.771839593943678,17.7882679366416,20.439201921400585,0.0030976818559354836,0.003155249831026534,0.003385263319648613,0.003024227667840473,0.0026002054130644923,97.79105847224518,0.0009272168509977875,-0.005484925001763452,7629.461372393606,88.26228212230106,0.0018377853637819189,-0.04099151863469175,30.31805652137916,0.00415169710644602
,2018-08-01 00:00:00,185.4194368418256,223.0095967469227,171.62877648623652,180.96802062815223,185.49656404502394,0.0010013540160277042,0.003800532447825862,0.0026840083878840837,0.0002905778989326325,-0.0046961575186423975,0.009743168955579584,0.05201694349600716,0.006348556754413037,-0.0015296433537177467,-0.006660986841430905,6787.530494541743,9700.649089051718,6173.08317845823,5819.53723448156,7562.950013500409,101.73334602071688,102.7123166750031,105.03495556600727,99.07864332420273,98.19635447916328,0.00557255580683692,0.01647334711309732,0.005697234831111019,-0.0010007612384377565,0.0019115399952510138,0.024999338587277098,0.02649462452742357,0.07192519318121704,-0.012491413396884754,0.0005194763978015882,22.583552410824424,37.2512960276903,22.90157611164677,17.770466127591664,20.478272273344352,0.003112985319729141,0.0032169721005438647,0.0033896072143676024,0.0030214326899273415,0.002614839115530059,97.46330093928839,-0.0033516104445256855,-0.012330950103315308,7603.890389971787,88.32217829204012,0.00067861569289664,-0.03191595338201636,30.338630830312695,0.004163946964929371
,2018-09-01 00:00:00,185.46426095262945,222.83506946583208,171.77570266270874,180.97764740941554,185.6389935869862,0.00024174440159742503,-0.0007825998685101308,0.0008560695908940548,5.319603557518487e-05,0.0007678284646162558,0.006732382881703858,0.036164551549806356,0.0070777493044134054,-0.002156359090413562,-0.0076966351572047564,6789.17134203947,9693.057362350164,6178.367767249368,5819.846810791317,7568.757061797243,102.88008910050243,105.23404966758183,106.0870298903017,99.79271007211247,98.17918861649075,0.011272047215983988,0.024551417728780032,0.010016420901261505,0.007207070302458523,-0.00017481160847141613,0.03494386419522755,0.05754954984655103,0.07818149333298008,-0.010699187432528179,0.003168314908043257,22.838115279903885,38.16586815740457,23.130967937283298,17.898539126280674,20.47469243362953,0.00314687817216355,0.003308728299573549,0.0034177004294610102,0.0030446298020146093,0.002611803492152473,96.9987803748195,-0.004766107447543176,-0.01608282631234259,7567.649431353841,88.07303774338565,-0.0028208152637571996,-0.03334991725398706,30.25305115738506,0.00419235702993229
,2018-10-01 00:00:00,185.56498194450435,222.18477298676274,171.89010914352238,181.25380060522917,186.1838060684956,0.0005430749372280712,-0.0029182860697295736,0.0006660224876987683,0.0015258967047400637,0.0029347954919509344,0.00219954633946684,0.011673660852641987,0.007787246190152697,-0.001987247045803553,-0.008952038876896218,6792.858370839879,9664.77024807653,6182.48269911963,5828.727295861994,7590.969815901879,103.9030237165058,107.78984872918319,107.006502954513,100.00020346073468,98.77334570120149,0.009942979491435563,0.024286807071235452,0.008667158135750154,0.002079243949505756,0.00605176201884958,0.04545290573158822,0.0830439044890039,0.08567429164484319,-0.007313656148774439,0.011972567391463684,23.065194191755012,39.09279523404965,23.3314476942287,17.935754555463983,20.598600399646998,0.003172989503678493,0.003395285448778505,0.003444290141510774,0.003046305907202859,0.0026187962758466047,96.47633330751141,-0.005386119962429116,-0.020555324947347242,7526.88916368296,87.63930020601238,-0.004924748237219106,-0.038622140898025736,30.104062497027225,0.004185403727221389
,2018-11-01 00:00:00,186.11135669858982,222.95730929543393,172.1580530377346,181.74483426997978,187.2143574887109,0.002944385025450842,0.0034769993383713485,0.0015588092621925454,0.002709094447184024,0.005535129192901869,-0.0002853590137142925,-0.012965398177733567,0.009826987056598124,0.001800858065138966,-0.006838574170153877,6812.859161306989,9698.374647834604,6192.120010414362,5844.517868613363,7632.9868145323135,104.38877970798166,107.8488884581399,107.84787920484527,100.70543552365768,98.55492903769719,0.004675090041664365,0.0005477299546550832,0.007862851575384489,0.0070523062805558385,-0.0022112915377497486,0.05394516427727569,0.09568242772408886,0.08346760417637888,0.0075180880395067096,0.022484183359654075,23.173026051429943,39.114207529010535,23.514899404487267,18.06224298996199,20.553050888893768,0.0031737539891191664,0.003364762313733344,0.003462299678267106,0.0030573101438013048,0.0026014114568549017,96.09538325623875,-0.003948637331172387,-0.02315270341949449,7497.168208143645,87.352820958321,-0.0032688445368453593,-0.03696336442836967,30.005656996796965,0.004196096402739404
,2018-12-01 00:00:00,186.07106283346462,220.3598273898147,172.62422182068414,182.362045280222,187.53929176869426,-0.00021650406423321967,-0.011650131201473025,0.0027077953933840066,0.0033960305541634044,0.0017356269270262905,-0.002328538395111157,-0.030919375063881538,0.009213792877204696,0.007446824521595952,-0.006522997666365216,6811.384149609519,9585.38731074629,6208.887004453843,5864.366029869528,7646.234831981254,104.51520223223939,107.62994341262662,108.02142594494795,101.05889799093482,98.60235444602452,0.0012110738779722774,-0.0020301094303652152,0.0016091808330606255,0.003509864839362115,0.0004812078785952446,0.05729789314309275,0.10212060928863265,0.07636149369567824,0.021769790299722924,0.018070550667990126,23.201090297954398,39.03480140744463,23.552739129900317,18.125639021552473,20.562941178910673,0.0031749302432746555,0.0033906594266153345,0.0034561350110093787,0.003054864772275099,0.00259834776872279,96.03786302388716,-0.0005985743581273021,-0.02346862454525367,7492.6805954956835,87.34459066682352,-9.42189548911036e-05,-0.031157832282069142,30.00282989515391,0.004175796561973898
,2019-01-01 00:00:00,185.74281745073708,217.56684006461794,173.02644672104964,182.62876408403423,186.76121102476353,-0.001764086138537957,-0.012674666513765254,0.0023300606144560643,0.00146257848447795,-0.004148894541472381,-0.0008458415080786486,-0.0312308728472086,0.01077444898591251,0.010600721750081643,-0.00851056210779455,6799.368281246936,9463.895723177304,6223.354087522528,5872.943125449918,7614.511410024031,104.36623542295462,107.11983045262679,107.32568897116995,101.25864450744258,99.67302495811488,-0.0014253123574670123,-0.004739507834210954,-0.006440731250229703,0.0019765356685927937,0.010858468016364142,0.058263854687361505,0.11953868341658436,0.06161585918461321,0.02667837194287559,0.02259648800867886,23.168021497246016,38.84979566036718,23.401042266957862,18.16146499359461,20.78622321802425,0.0031752661724851056,0.003401129746915163,0.0034313417203986657,0.0030230227854980986,0.00267363310659104,95.90651429167178,-0.0013676765400610913,-0.02393169928399086,7482.433032023053,86.89532825519059,-0.005143563078183533,-0.030435845166568942,29.848508447064173,0.003980830691197955
,2019-02-01 00:00:00,184.93640835424873,212.5212234463002,172.82032780884433,182.70485667102525,187.06125341635868,-0.004341535826558829,-0.023191110450559327,-0.0011912566900111887,0.0004166517107677681,0.001606556254100111,-0.001113297629867449,-0.033330442609917244,0.00943157935398653,0.009120662669709123,-0.005078917632592828,6769.848580255934,9244.417472168523,6215.940475331459,5875.390097250379,7626.744550951723,105.34693139339385,111.01262430359498,107.53675172464004,101.09130021753968,101.22653310542422,0.009396678594996377,0.0363405527671159,0.001966563229114593,-0.001652642011128247,0.01558604394681673,0.06894430061830903,0.16145867527025848,0.06700582200651972,0.024669278951519713,0.03462147501793167,23.385723948937603,40.26161870955442,23.447061896203017,18.13145059356256,21.11019820658872,0.003219437574896234,0.0036366819532562393,0.0034448320240007217,0.0030180505900791136,0.0027091384393815128,95.85237223973685,-0.000564529451777096,-0.021051460580345793,7478.208978205525,86.74204863327583,-0.0017639569927696552,-0.029534403855565605,29.795856961865226,0.003991355971718487
,2019-03-01 00:00:00,184.5352350691304,210.1254193288146,172.51753157630412,182.63091192252705,187.8164241102541,-0.0021692498988618025,-0.01127324640162819,-0.0017520869007674467,-0.0004047224022695195,0.004037023595766076,-0.0011338298001114522,-0.030867466664442622,0.009064486400359284,0.0049292682122497045,-0.0006041945112301716,6755.1630869079045,9140.202876165251,6205.049607448682,5873.012195255949,7657.533898662796,106.21361642907266,112.82675896253616,107.58099642757537,101.88197148854218,103.1224627101517,0.008226960426995111,0.01634169690448828,0.0004114379709796445,0.007821358210855278,0.018729571650477395,0.0741506925366755,0.1733898237602416,0.06681689830052306,0.02777528463222101,0.051864567579891885,23.578117374422146,40.91956187939003,23.456708907775024,18.273263163537237,21.505583176454806,0.0032536224240821087,0.0037510513552707486,0.0034528006740555893,0.0030433204923174676,0.002749010416487498,95.91615519811536,0.0006654291061152229,-0.018960665950473854,7483.185196121236,87.08427650528157,0.003945351503658712,-0.021551262015340744,29.91341209093252,0.004002196932913769
,2019-04-01 00:00:00,184.5113406414516,208.65939601270603,172.82799586026604,182.72786317398987,188.25851143344258,-0.00012948436470605618,-0.0069768965639253055,0.001799610051947731,0.0005308589353369975,0.0023538267501512777,-0.005299319990681006,-0.05229332825669675,0.010280257880349364,0.0030600693583549,0.0021648688952662365,6754.288398907111,9076.432626124953,6216.216277095081,5876.129936257145,7675.558406793658,106.99132641892056,113.65589922875154,107.82510672253446,103.18113195131683,103.94549414063401,0.007322130777528413,0.007348790959161411,0.002269083788635662,0.01275162272375896,0.007981107208384186,0.07494845788574,0.16662514059471523,0.060626848650153775,0.03738157747843096,0.0613368178591025,23.750759433325577,41.22027118578214,23.5099341456924,18.506276921330624,21.67722154136491,0.0032777638536437446,0.003815009268166735,0.0034495819192200444,0.0030822342725786004,0.00276523138186247,96.0491154571856,0.0013862133943505217,-0.01385946240340652,7493.558487672505,87.6994656306812,0.0070642962207112525,-0.007205599165939436,30.124729294915078,0.004027742561224844
,2019-05-01 00:00:00,184.30241331546742,208.2295621446961,173.14861485622112,182.3491971849436,187.40792459116994,-0.0011323278301368367,-0.0020599784923356346,0.0018551334484853133,-0.0020722947363847055,-0.004518185317604395,-0.008722778764254868,-0.06351613946431467,0.01043745359183168,0.001823348654949708,-0.0024244912158396525,6746.6403301802575,9057.735370128003,6227.748187833739,5863.952863119927,7640.878811495668,106.76130216148486,111.52206304247892,106.99180686114437,104.74070289540742,103.72282489119992,-0.0021499336921485535,-0.018774530849277937,-0.007728254455007466,0.015114885004619216,-0.0021421731771540387,0.0633034192866957,0.1277740675335568,0.038153158973466494,0.050753915751681866,0.05745048138423048,23.699696875405756,40.44637993278907,23.328243392394022,18.785997168860177,21.63078517882377,0.00328763222457009,0.003812264103312561,0.003423417309004237,0.003134169682742642,0.002772469734765851,96.57373384173054,0.0054619803841795544,-0.011256158637392155,7534.4881571398755,88.0785101012566,0.004322084152389438,-6.568836854292659e-05,30.254930909995654,0.004024694088012784
,2019-06-01 00:00:00,183.77017035026938,206.70055462940437,173.28852153039256,181.93602423610508,186.07526436031787,-0.002887878436442448,-0.007342893581216092,0.0008080149776976686,-0.00226583365990618,-0.007111013228278673,-0.01154412890404366,-0.07615647267853987,0.011053510861940286,0.002036543636331656,-0.005662954578057544,6727.156853052297,8991.225383218336,6232.780301646839,5850.666121342567,7586.544421191447,106.20534656134323,108.89803525070057,106.28883738530021,105.30166338772298,103.94163747752653,-0.005207463649147925,-0.023529225699302714,-0.006570311283334851,0.005355706776912994,0.002109589538813017,0.05362407082247134,0.09094726655934338,0.022878620132939398,0.05997622098774591,0.058120853736487454,23.576281565431255,39.49470793063073,23.174969571612596,18.886609461208508,21.67641725695333,0.003285960159870566,0.0038161737419562056,0.0033929510706501276,0.0031583817044811453,0.002774217896107157,96.71558539822377,0.001468842001342674,-0.010080643045354276,7545.555129803701,87.78452012797298,-0.003337817283076694,-0.003585142831813548,30.15394547870598,0.004013881891218126
,2019-07-01 00:00:00,183.8443333233512,206.81149198347387,173.69941689818666,181.76886121460214,185.84969889810785,0.0004035637173349649,0.0005367056429452788,0.00237116321476627,-0.0009188011126702866,-0.001212227014619427,-0.0075019657090412695,-0.06910963116565982,0.01478103588344859,0.0047171792964852965,-0.0028013705289319235,6729.87168947901,8996.051024618502,6247.559241023824,5845.290522800415,7577.347807096468,105.4178415814696,108.22785649344841,105.46532896931465,104.49725142487264,103.11316195559777,-0.007414927829634044,-0.006154185938334944,-0.007747835391220925,-0.007639119240581027,-0.007970583704801415,0.04199156454690689,0.07105686155304669,0.009818009094485713,0.05363447786151232,0.05207843444569593,23.40146513913245,39.2516501544454,22.995413722175186,18.742332399484052,21.50364355878658,0.0032650489051084678,0.003844928716239854,0.003360587247470001,0.0031414534975917883,0.0027249368799524476,96.47310041377439,-0.0025071965748948433,-0.013477285950891482,7526.636939826576,87.142382577862,-0.007314929205910925,-0.012688313937852524,29.933371502250345,0.004006659773983688
,2019-08-01 00:00:00,183.95073733731806,206.83800529948297,174.34779866785715,181.4360476077879,185.73562841874872,0.0005787723344168327,0.0001282004000591197,0.003732780346928477,-0.0018309715128891346,-0.0006137781230501904,-0.00792095763811651,-0.07251522662404386,0.01584246090479291,0.0025862413591701827,0.001288780603325712,6733.766753027055,8997.20432195881,6270.880007374989,5834.587962368607,7572.6969967817295,104.5239540659991,107.7949295077538,103.62071175842335,104.05943888535515,102.9758854343852,-0.008479470856739946,-0.004000143768169484,-0.017490271247605826,-0.004189703877831241,-0.001331319092626404,0.027430613013691207,0.04948396645392439,-0.013464506172853663,0.05027113204259748,0.048673201572224656,23.203033097480162,39.09463791068973,22.593217698723425,18.66380757675033,21.475015347555736,0.0032375505286396642,0.003859389623186828,0.003299946529965513,0.0031283650772938997,0.0027033408563870796,95.42190284015369,-0.010896276465793053,-0.02094530022542862,7444.624622872576,86.90485802150268,-0.002725706474080991,-0.016047161629676232,29.851781917755588,0.004050026013909385
,2019-09-01 00:00:00,184.4379929482707,208.0709995130112,174.84432094600862,181.62258874904782,186.07125611038956,0.002648837498591572,0.005961158887328066,0.0028478838387708816,0.0010281371520126648,0.001807018365287183,-0.0055335081761163085,-0.06625559427523009,0.01786409972850045,0.003563651914278987,0.0023285114568389886,6751.603406909242,9050.838086463762,6288.738745202864,5840.586719019405,7586.380999329669,104.11459988090762,108.43863195331176,102.47047580491265,104.04945544186643,101.8826256521824,-0.003916367197829174,0.005971546607038247,-0.011100444438099433,-9.593981666311535e-05,-0.01061665823596547,0.011999511190150747,0.030451952536775906,-0.034090445261109714,0.04265587503012935,0.03772120230243581,23.112161499767044,39.32809336305869,22.34242294098086,18.662016974473183,21.247022448998624,0.0032133569234647787,0.0038483659982238437,0.0032529257232920667,0.003125029475214126,0.0026657410476747133,95.27429075438702,-0.0015469413349882277,-0.017778467046376867,7433.108225319983,86.76645084316132,-0.001592628783848915,-0.014835265521683016,29.804239110624188,0.004034219148904039
,2019-10-01 00:00:00,184.6740788064232,209.82788004958027,174.67193073210112,181.61589274569613,185.91775546843257,0.0012800283411169566,0.008443658850493474,-0.0009859640448987017,-3.686767927835177e-05,-0.000824956230025764,-0.004801030500181214,-0.05561539060968257,0.016183721113679717,0.001997707850858177,-0.0014289674579172074,6760.245650618067,9127.260275576915,6282.538274912332,5840.371390141451,7580.122567060923,104.75721651684015,110.37984623075376,102.54765295947327,104.20689959653734,102.97725331359877,0.006172204826869532,0.0179015009916188,0.0007531647916572126,0.0015131665418361973,0.01074400717894064,0.00822105815385088,0.024028213529437403,-0.04166896283803545,0.04206687576845214,0.042561154353467856,23.254814494535296,40.03212526539596,22.35925046730032,18.690255714162134,21.475300610721778,0.0032746805149863212,0.004157684148180423,0.0032786332804885824,0.0030844206639912635,0.0025949167533119827,95.4840322470141,0.002201449005459155,-0.010285435054153913,7449.471834030084,86.57009435444864,-0.0022630462212590574,-0.012200072901659031,29.73679073992739,0.004067336624287192
,2019-11-01 00:00:00,184.76173980711687,210.40244073019673,174.35351316033993,181.98624104015482,185.72911322106953,0.00047467950705493145,0.002738247560241769,-0.0018229464254880812,0.002039184395482785,-0.0010146542856424023,-0.007251663280595344,-0.05631063904077316,0.012752584522573107,0.0013282730766170925,-0.007933388697129895,6763.454600691072,9152.252973758204,6271.085544221088,5852.280984344052,7572.43136321256,104.976507866925,111.29534288641119,102.48754270762693,104.05188963069503,103.68989120534272,0.0020933292939260273,0.0082940562695073,-0.0005861689674174775,-0.0014875211376834674,0.006920342782631206,0.0056301851653737245,0.03195632776140278,-0.04970275295851634,0.03323012397132419,0.05210254035778772,23.303494478941523,40.36415396493512,22.346144168541674,18.66245356371861,21.623917052308023,0.0032787063450459668,0.004168965738581169,0.003282355677534588,0.003074557592251848,0.0026192142785987317,95.69772658960088,0.0022380112942230745,-0.004138145383920433,7466.14383613064,86.53828395465418,-0.00036745252539771567,-0.009324678868189884,29.72586388107278,0.0040578839448315385
,2019-12-01 00:00:00,184.69336617967866,209.76819547232475,174.47434044124557,182.06226402700185,185.59954382449678,-0.000370063777866414,-0.0030144386903062648,0.0006930016993378363,0.0004177402995551027,-0.000697625667433921,-0.007404142443250383,-0.048065167063111924,0.010717607303587284,-0.0016438796393157817,-0.010343154897854201,6760.9516911301125,9124.664068290636,6275.431417159926,5854.725717955533,7567.148640728702,104.73909066136622,110.47543937842353,102.12534012746029,103.74402192116015,105.19830886855931,-0.002261622246567341,-0.007366916590790806,-0.003534113225837743,-0.0029587901827402563,0.01454739363386337,0.0021421613731305023,0.026437772571225704,-0.05458255865361883,0.026569891257533618,0.06689449212032206,23.25079077740519,40.066794609417606,22.267170364889154,18.60723527932843,21.93848868557396,0.0032732633506535502,0.00415115176748172,0.0032731663670333825,0.003065121109292142,0.0026560463160551907,95.2765189376893,-0.004401438434560867,-0.007927540890913853,7433.282063692334,86.70493885300522,0.0019257938883832093,-0.007323313429428713,29.78310976806186,0.004085070283564045
,2020-01-01 00:00:00,184.9863045091726,209.27033626457634,175.18534531212077,182.43830725440765,185.75540542115274,0.0015860793246302851,-0.0023733779404804256,0.0040751257123372575,0.0020654649628548682,0.0008397735977376808,-0.004072905493452628,-0.03813312634212784,0.01247727519106756,-0.001042863267359917,-0.005385516607500529,6771.675096822238,9103.00779187666,6301.004589084004,5866.818448793095,7573.503332367343,104.99667698587865,111.18490654593404,101.94583836814269,104.11328013688383,105.50006156961692,0.0024593141193600676,0.00642194474629143,-0.0017576613120070528,0.0035593204204507067,0.002868417794003042,0.006040665933470857,0.037948866014169136,-0.050126401745926974,0.02819152521078272,0.05846152069680555,23.30797177545035,40.3241013505603,22.228032221010917,18.67346439182628,22.001417436893195,0.0032552807694045892,0.004018177920975999,0.0032295358623167843,0.0030473510643214854,0.002680512164963878,94.96552109778868,-0.0032641603972120015,-0.009811567033093715,7409.018638758724,86.82377836288991,0.0013706198453835583,-0.0008234032109362133,29.823931089367196,0.004198792760646316
,2020-02-01 00:00:00,185.43149340402826,208.67267169126265,175.96269097702708,182.85640014321027,186.7723298065542,0.0024066046188493395,-0.002855945013430339,0.004437275638103921,0.0022916946286921647,0.00547453455309066,0.0026770556116304522,-0.018109023148975112,0.018182833049932068,0.0008294441370975125,-0.0015445401146830795,6787.971841387597,9077.010102166232,6328.963883242727,5880.2634051197065,7614.964738048336,105.1972586475438,110.18465932244123,101.97817890080412,105.01815717475668,106.90899673666183,0.0019103619983338316,-0.008996250071762857,0.00031723249501025563,0.00869127393434499,0.013354827912732459,-0.0014207603759346377,-0.007458295724002029,-0.05168998258445878,0.03884465773777501,0.05613610835925309,23.35249843898841,39.96133565089154,22.235083675131555,18.83576058615888,22.295242580599094,0.003250543459870063,0.003981401833738034,0.003215512178337394,0.003065420488661636,0.0026984945019203977,94.7077609061862,-0.002714250273392005,-0.011941398077116583,7388.908707892907,87.08646663796007,0.0030255337883617894,0.0039706003041311,29.91416440057985,0.004225081620734506
