ticker,sector,coverage,vol60_latest,vol252_latest,corr120_latest,corr120_abs_latest,delta_corr120_5d,delta_vol60_5d,switches_30d,switches_90d,switches_180d,rank_vol,rank_corr_abs,rank_sw90,risk_score,confidence_score,regime_asset,sensitivity_score,stability_score
ODFL,industrials,1.0,0.4181775835055251,0.41683077797949253,0.5499738467580352,0.5499738467580352,-0.008425964662374108,0.010532829794220433,0,0,8,0.7808510638297872,0.8914893617021277,0.19042553191489361,0.7014893617021276,0.8074468085106383,transicao,0.7014893617021276,0.5242391353553645
ORLY,industrials,1.0,0.21230809391173097,0.21417708078776643,0.14359354407180913,0.14359354407180913,0.0016928537364362117,0.0032904758904803433,0,0,0,0.2,0.13617021276595745,0.19042553191489361,0.17574468085106382,0.867872340425532,estavel,0.17574468085106382,0.7916103666817564
PAYX,industrials,1.0,0.24709476372378553,0.25615002289221395,0.40556390004144466,0.40556390004144466,0.00018366630751892599,0.01955034980316489,0,0,1,0.3170212765957447,0.6382978723404256,0.19042553191489361,0.4041489361702128,0.8840425531914894,estavel,0.4041489361702128,0.7054001244907198
PBI,industrials,1.0,0.2720727054341342,0.40247169625924606,0.3991385247901543,0.3991385247901543,0.006090454261502842,0.013846008017582512,0,10,12,0.42340425531914894,0.6191489361702127,0.9436170212765957,0.5959574468085107,0.38191489361702124,transicao,0.5959574468085107,0.2681123811679493
PCAR,industrials,1.0,0.25612570970770354,0.29089035445635086,0.6376359593011087,0.6376359593011087,-0.01488882709931072,0.008130170728315789,0,0,2,0.3446808510638298,0.9765957446808511,0.19042553191489361,0.5349999999999999,0.7521276595744681,estavel,0.5349999999999999,0.550933510638298
PH,industrials,1.0,0.18965767794143118,0.313620304311745,0.5492627098668732,0.5492627098668732,0.0007849940271772438,-0.005340717216474972,0,3,4,0.12978723404255318,0.8893617021276595,0.6510638297872341,0.49989361702127655,0.6025531914893617,transicao,0.49989361702127655,0.4519469443186963
POWL,industrials,1.0,0.6184793679901213,0.5727058562646201,0.3992069660193982,0.3992069660193982,0.022904463234636407,-0.006654643359051526,7,12,20,0.9446808510638298,0.6212765957446809,0.9797872340425532,0.8385106382978724,0.21297872340425528,instavel,0.8385106382978724,0.12368626075147122
PWR,industrials,1.0,0.3708185530631921,0.3631134167705505,0.39113188515388486,0.39113188515388486,0.050406404609698474,0.009319916568817033,0,0,2,0.7042553191489361,0.6021276595744681,0.19042553191489361,0.5657446808510638,0.5538297872340425,transicao,0.5657446808510638,0.39716665912177457
RCL,industrials,1.0,0.5443975919265842,0.48224428050421786,0.46580933721907103,0.46580933721907103,0.023312218813356766,0.012983921897314343,1,1,2,0.9063829787234042,0.7553191489361702,0.44468085106382976,0.7611702127659574,0.528936170212766,transicao,0.7611702127659574,0.3276309416025351
ROK,industrials,1.0,0.28768164057127393,0.3160961880000575,0.6849446374198043,0.6849446374198043,0.0036517831389673017,0.00810516175107684,0,4,8,0.4702127659574468,0.9914893617021276,0.7223404255319149,0.7030851063829787,0.5317021276595745,transicao,0.7030851063829787,0.34478620416478045
ROST,industrials,1.0,0.21735163657760767,0.25570215854004574,0.44618186483147165,0.44618186483147165,-0.0303224393965148,0.0036062259532194108,5,8,11,0.2170212765957447,0.7170212765957447,0.9063829787234042,0.5298936170212766,0.19999999999999996,instavel,0.5298936170212766,0.1470106382978723
RTX,industrials,1.0,0.22734654081078098,0.27656870554965707,0.32564868956011334,0.32564868956011334,-0.025469850699899155,0.0007214229164602681,0,0,1,0.2425531914893617,0.4595744680851064,0.19042553191489361,0.30808510638297876,0.6627659574468086,transicao,0.30808510638297876,0.5606717971933002
SATS,industrials,1.0,0.602342807905907,0.9665071844472422,0.1914957092985076,0.1914957092985076,0.000897297304303879,0.001356949399059837,0,0,1,0.9361702127659575,0.20212765957446807,0.19042553191489361,0.5301063829787234,0.8780851063829788,estavel,0.5301063829787234,0.6453458465368945
SPB,industrials,1.0,0.353110793525522,0.3763343437231155,0.3011650178870244,0.3011650178870244,-0.022623256307922612,-0.057377794107084656,3,4,4,0.6808510638297872,0.4106382978723404,0.7223404255319149,0.5945744680851064,0.3708510638297873,transicao,0.5945744680851064,0.26060177682209146
SYY,industrials,1.0,0.2793232798528451,0.2317653231783083,0.2804354622514133,0.2804354622514133,-0.008492985367517747,0.004109072997462049,0,5,5,0.451063829787234,0.3638297872340426,0.776595744680851,0.4856382978723404,0.45319148936170217,transicao,0.4856382978723404,0.34314791760977825
TDG,industrials,1.0,0.2716186306758451,0.29616999886869655,0.24802091026397088,0.24802091026397088,0.03125161989176822,0.005487444352650694,0,0,1,0.42127659574468085,0.2978723404255319,0.19042553191489361,0.33191489361702126,0.6236170212765957,transicao,0.33191489361702126,0.5201231326392032
TDY,industrials,1.0,0.28990016574355715,0.25284854400616025,0.6087700820175167,0.6087700820175167,0.022952880668103637,0.0005559605316726723,7,7,9,0.4787234042553192,0.9574468085106383,0.8723404255319149,0.7250000000000001,0.27659574468085113,instavel,0.7250000000000001,0.17632978723404258
THC,industrials,1.0,0.4705627188126764,0.4439830838149206,0.24218342428158823,0.24218342428158823,-0.06248433197854031,0.12420234434859861,0,0,2,0.8425531914893617,0.2851063829787234,0.19042553191489361,0.5170212765957447,0.5214893617021277,transicao,0.5170212765957447,0.3866788139429606
TJX,industrials,1.0,0.17156479049789178,0.1835630791623139,0.13751476172695362,0.13751476172695362,-0.04554403498291257,0.010111434933146063,0,0,3,0.08936170212765958,0.12978723404255318,0.19042553191489361,0.12372340425531915,0.5657446808510638,transicao,0.12372340425531915,0.5307467519239474
TKO,industrials,1.0,0.3112119051732901,0.3291906555606494,0.3072576649896457,0.3072576649896457,0.04056951962458494,0.024079753943947513,4,8,9,0.5531914893617021,0.42127659574468085,0.9063829787234042,0.5776595744680851,0.14978723404255323,instavel,0.5776595744680851,0.10652421910366683
TPR,industrials,1.0,0.3393608970949354,0.435140723322141,0.43684740572966213,0.43684740572966213,0.05820137273484477,-0.0011842748076564824,0,2,4,0.6404255319148936,0.7042553191489361,0.5574468085106383,0.6461702127659574,0.3114893617021277,transicao,0.6461702127659574,0.21085178813942965
UAL,industrials,1.0,0.41375022276171863,0.5652948691209018,0.593814351447055,0.593814351447055,0.052502178219039686,0.02903515304456339,0,0,1,0.776595744680851,0.9361702127659575,0.19042553191489361,0.7152127659574467,0.5436170212765957,transicao,0.7152127659574467,0.3492161045722047
UFPI,industrials,1.0,0.28033007393292,0.30424696507084903,0.5574368203400044,0.5574368203400044,-6.927132928913338e-05,-0.0013787685626098223,4,7,9,0.4531914893617021,0.8978723404255319,0.8723404255319149,0.6926595744680851,0.4757446808510638,instavel,0.6926595744680851,0.3109801267541874
ULBI,industrials,1.0,0.5384721463579408,0.5864443329400889,0.3735453018553969,0.3735453018553969,-0.010454675761885523,-0.056365011288023514,0,3,5,0.9,0.5680851063829787,0.6510638297872341,0.7340425531914894,0.5106382978723404,transicao,0.7340425531914894,0.32322317790855587
UNP,industrials,1.0,0.22018837473117814,0.22797317410844964,0.4729761285886497,0.4729761285886497,-0.01476490324758506,0.003758161462665749,0,2,4,0.225531914893617,0.7680851063829788,0.5574468085106383,0.4818085106382979,0.534468085106383,transicao,0.4818085106382979,0.4057124490719783
UPS,industrials,1.0,0.24603050964046672,0.30330578529279395,0.4186284873043646,0.4186284873043646,0.00396904559999145,-0.0093258598180537,0,1,9,0.3127659574468085,0.6851063829787234,0.44468085106382976,0.469468085106383,0.6948936170212766,transicao,0.469468085106383,0.5317784291534631
URI,industrials,1.0,0.4449355569004839,0.39601884619204225,0.5152057253042588,0.5152057253042588,0.0188989916590655,0.017102900731754578,0,0,6,0.825531914893617,0.8340425531914893,0.19042553191489361,0.7014893617021276,0.7248936170212765,transicao,0.7014893617021276,0.47064103666817564
VYX,industrials,1.0,0.42657743914451973,0.47115455874012674,0.6086802787250287,0.6086802787250287,0.01829868484330699,0.0033405758978848343,0,1,2,0.7957446808510639,0.9553191489361702,0.44468085106382976,0.7813829787234043,0.5774468085106383,transicao,0.7813829787234043,0.3518432548664554
WAB,industrials,1.0,0.21020737739203899,0.288112789965073,0.6889648457524121,0.6889648457524121,-0.010397667594136073,0.0018835808996820191,0,6,7,0.19148936170212766,0.9936170212765958,0.8297872340425532,0.5998936170212765,0.40595744680851076,transicao,0.5998936170212765,0.2841918062471708
ADM,materials,1.0,0.2654006862361116,0.2880953073737313,0.31587017721835353,0.31587017721835353,0.0047819487388774395,-0.0060797880055159514,0,0,4,0.39361702127659576,0.4425531914893617,0.19042553191489361,0.3701063829787234,0.8440425531914894,estavel,0.3701063829787234,0.6878497849705749
AES,materials,1.0,0.31488637758622673,0.4828562413145712,0.36027027977145015,0.36027027977145015,0.024475124476329324,-0.0008238649045743118,0,0,3,0.5702127659574469,0.5340425531914894,0.19042553191489361,0.48159574468085115,0.6704255319148936,transicao,0.48159574468085115,0.5089884902670891
APD,materials,1.0,0.3198333352112246,0.279033975975041,0.36592869080176765,0.36592869080176765,-0.014739128291589076,-0.0007538437026736178,0,10,10,0.5787234042553191,0.551063829787234,0.9436170212765957,0.6420212765957447,0.3044680851063829,transicao,0.6420212765957447,0.206730590765052
BG,materials,1.0,0.26445071428950384,0.3176728529838729,0.3218228580358754,0.3218228580358754,0.00810960312645248,0.008603805658046915,0,0,5,0.3872340425531915,0.4553191489361702,0.19042553191489361,0.3717021276595745,0.8125531914893618,estavel,0.3717021276595745,0.6615393164327751
CDE,materials,1.0,0.7797128009313344,0.7240174322112756,0.3792871574540272,0.3792871574540272,0.06364668740879187,0.0681721501450353,0,1,2,0.9744680851063829,0.5808510638297872,0.44468085106382976,0.7307446808510638,0.3663829787234043,transicao,0.7307446808510638,0.23251677229515622
CLF,materials,1.0,0.682940386356434,0.7922308513222178,0.448982159573825,0.448982159573825,0.0006330046674246637,0.17867001654808834,0,0,3,0.9595744680851064,0.7276595744680852,0.19042553191489361,0.7245744680851064,0.8806382978723404,transicao,0.7245744680851064,0.5615942847442281
CLW,materials,1.0,0.447855171296676,0.4597022806206537,0.5168843700095721,0.5168843700095721,-0.003366553419207885,0.015470651976095595,0,3,4,0.8276595744680851,0.8446808510638298,0.6510638297872341,0.7982978723404255,0.5753191489361702,transicao,0.7982978723404255,0.34568112267994566
DAR,materials,1.0,0.33612076923162093,0.4349099287700273,0.4578261715544637,0.4578261715544637,-0.009091370606900517,-0.008301118760689286,0,0,4,0.625531914893617,0.7361702127659574,0.19042553191489361,0.5772340425531914,0.798936170212766,estavel,0.5772340425531914,0.5683495925758262
ECL,materials,1.0,0.18878815041087002,0.20177937095109016,0.50602651700933,0.50602651700933,-0.013000298697029011,0.015395215276449131,0,0,1,0.125531914893617,0.823404255319149,0.19042553191489361,0.3827659574468085,0.7657446808510638,estavel,0.3827659574468085,0.6191941828881847
FCX,materials,1.0,0.427362548648243,0.5167613209527152,0.4298746567513625,0.4298746567513625,0.017616498628647226,0.021236958457180488,0,0,2,0.8,0.6936170212765957,0.19042553191489361,0.6408510638297872,0.7334042553191489,transicao,0.6408510638297872,0.49840280669986414
GORO,materials,1.0,1.1526920650365162,1.1027691314173889,0.13154241918249449,0.13154241918249449,0.014785804747670703,-0.0052081456610031385,2,5,5,0.997872340425532,0.12127659574468085,0.776595744680851,0.6468085106382979,0.40212765957446817,transicao,0.6468085106382979,0.27207786328655503
IP,materials,1.0,0.3886716481159199,0.4135749147822489,0.5272928714550738,0.5272928714550738,0.0146973730447022,0.010987351488765895,3,12,13,0.7468085106382979,0.8595744680851064,0.9797872340425532,0.8328723404255319,0.2836170212765957,instavel,0.8328723404255319,0.16550863512901764
KRO,materials,1.0,0.5405077471828076,0.5032093225057109,0.6330103701042704,0.6330103701042704,0.012154196363784453,0.009494239349652545,3,11,12,0.9042553191489362,0.9744680851063829,0.9627659574468085,0.940531914893617,0.31000000000000005,instavel,0.940531914893617,0.16421755319148942
MAGN,materials,1.0,0.7857416805600416,0.6769835512185061,0.36111499364259575,0.36111499364259575,-0.0025640211139008606,0.001078851218066612,7,11,12,0.9765957446808511,0.5382978723404256,0.9627659574468085,0.8204255319148936,0.39510638297872347,instavel,0.8204255319148936,0.23302870076957902
MLM,materials,1.0,0.27088459091673234,0.248833126155455,0.4573138639204327,0.4573138639204327,-0.03385946841018406,0.04211660704122444,3,5,12,0.41702127659574467,0.7340425531914894,0.776595744680851,0.5998936170212765,0.25829787234042556,transicao,0.5998936170212765,0.18082224988682666
MTX,materials,1.0,0.22926150111217597,0.3379076485858254,0.6041607946625359,0.6041607946625359,-0.0056173741598528615,0.0025632937716913995,4,4,9,0.2553191489361702,0.9468085106382979,0.7223404255319149,0.5907446808510638,0.5197872340425531,instavel,0.5907446808510638,0.36625646220009045
NEM,materials,1.0,0.5140195345181112,0.4458410365537364,0.32950898914343785,0.32950898914343785,0.0576462592200393,0.010057278337086806,0,1,3,0.8829787234042553,0.4723404255319149,0.44468085106382976,0.6515957446808511,0.3808510638297873,transicao,0.6515957446808511,0.256770597555455
NUE,materials,1.0,0.27646764858823636,0.3679417550950688,0.4973032227035852,0.4973032227035852,0.03310767743345211,0.005143129760430909,0,0,4,0.43829787234042555,0.8106382978723404,0.19042553191489361,0.5190425531914893,0.6142553191489362,transicao,0.5190425531914893,0.4548429945676777
PZG,materials,1.0,0.8965368060111463,0.6714684701878502,0.03815047601088515,0.03815047601088515,0.07346291974442662,0.03960381283483616,0,2,12,0.9872340425531915,0.03404255319148936,0.5574468085106383,0.5676595744680851,0.28595744680851065,transicao,0.5676595744680851,0.20479420552286104
RYAM,materials,1.0,0.592825595477763,0.5609872242814063,0.4336481855903502,0.4336481855903502,-0.0017555408273430273,-0.00738902516819917,0,3,5,0.9297872340425531,0.6957446808510638,0.6510638297872341,0.7921276595744681,0.5897872340425532,transicao,0.7921276595744681,0.3561938433680398
SCCO,materials,1.0,0.5394383685650349,0.4480351449904928,0.4009068189151492,0.4009068189151492,0.029014487649789755,0.027475544630124915,0,0,2,0.902127659574468,0.6234042553191489,0.19042553191489361,0.6622340425531914,0.6414893617021277,transicao,0.6622340425531914,0.4290813150746945
SHW,materials,1.0,0.21503910331701265,0.24595482025851292,0.46463587602236717,0.46463587602236717,-0.03626243876716312,-0.005179872237835698,4,5,6,0.20638297872340425,0.7489361702127659,0.776595744680851,0.5103191489361703,0.2497872340425532,instavel,0.5103191489361703,0.18605162969669534
USAU,materials,1.0,0.7410875740075528,0.7046966976753063,0.33974412427152245,0.33974412427152245,0.04997135799816127,0.02582511461899739,4,8,13,0.9702127659574468,0.4957446808510638,0.9063829787234042,0.7913829787234044,0.1268085106382979,instavel,0.7913829787234044,0.07663146220009055
VGZ,materials,1.0,1.1029158995527608,0.8346134065684085,0.2018720790434678,0.2018720790434678,0.05897327446161091,0.07759999995875222,3,3,10,0.9936170212765958,0.20851063829787234,0.6510638297872341,0.6503191489361702,0.2527659574468084,transicao,0.6503191489361702,0.1705766862833861
VHI,materials,1.0,0.60084176605542,0.5172338761076597,0.5728394814914446,0.5728394814914446,0.014928080223878926,0.0013242534862413224,0,0,1,0.9340425531914893,0.9170212765957447,0.19042553191489361,0.7793617021276595,0.7512765957446809,transicao,0.7793617021276595,0.4585184925305568
VMC,materials,1.0,0.2438955836098011,0.24931057196039297,0.48530593602971545,0.48530593602971545,0.012422815320208336,0.006544226124040015,2,9,11,0.30638297872340425,0.7851063829787234,0.9287234042553192,0.598404255319149,0.3253191489361702,transicao,0.598404255319149,0.2279829674060661
ADC,real_estate,1.0,0.16373089644626848,0.16987137533608163,0.04563803069913775,0.04563803069913775,-0.04333087117078779,0.00764738811860427,0,0,3,0.06595744680851064,0.05106382978723404,0.19042553191489361,0.08563829787234042,0.5700000000000001,transicao,0.08563829787234042,0.545593085106383
AGNC,real_estate,1.0,0.20801866232227137,0.22290942077689388,0.4105192166934437,0.4105192166934437,-0.01627419319539386,0.002487837547464483,8,12,12,0.17659574468085107,0.6510638297872341,0.9797872340425532,0.5032978723404256,0.2708510638297872,instavel,0.5032978723404256,0.20269168175645083
AMH,real_estate,1.0,0.20899117035032766,0.22106986216532176,0.32630988923153625,0.32630988923153625,-0.00953334587841037,-0.004545285351470085,0,4,7,0.1829787234042553,0.46170212765957447,0.7223404255319149,0.3884042553191489,0.47808510638297874,transicao,0.3884042553191489,0.3852399615210503
AMT,real_estate,1.0,0.24120274650158188,0.24512586993927735,0.22323433953144706,0.22323433953144706,-0.0664559744394631,0.01402630818789477,5,11,13,0.29148936170212764,0.2404255319148936,0.9627659574468085,0.4078723404255319,0.04957446808510646,instavel,0.4078723404255319,0.03946444092349485
ARE,real_estate,1.0,0.42701215382072616,0.4220731260743106,0.40511837193850075,0.40511837193850075,0.019731081513966187,0.02893953715693154,0,7,9,0.7978723404255319,0.6361702127659574,0.8723404255319149,0.7561702127659574,0.30638297872340425,transicao,0.7561702127659574,0.19054413761883207
AVB,real_estate,1.0,0.22353335285118348,0.23049099402932727,0.49762971875519096,0.49762971875519096,0.03989505993302428,0.017034660060242124,10,14,15,0.23191489361702128,0.8148936170212766,0.9957446808510638,0.5887234042553191,0.0995744680851064,instavel,0.5887234042553191,0.07026355817111817
BRX,real_estate,1.0,0.19009940519058513,0.23405715183186035,0.36633833276203365,0.36633833276203365,-0.028484749910045848,0.003516443347893583,0,1,3,0.13191489361702127,0.5531914893617021,0.44468085106382976,0.34191489361702126,0.4931914893617022,transicao,0.34191489361702126,0.40887673155273885
BXP,real_estate,1.0,0.2645741453673723,0.30759272328552706,0.5543551565019281,0.5543551565019281,-0.0065695765198933165,0.0604078072904973,0,1,2,0.39148936170212767,0.8957446808510638,0.44468085106382976,0.5786170212765958,0.6753191489361703,transicao,0.5786170212765958,0.479943571751924
CCI,real_estate,1.0,0.30278625968865547,0.2700806458415114,0.36117090506949306,0.36117090506949306,0.0016894764079404823,0.002961580743350678,4,5,16,0.5255319148936171,0.5404255319148936,0.776595744680851,0.5809574468085106,0.5170212765957447,instavel,0.5809574468085106,0.3668375961973744
DLR,real_estate,1.0,0.2293958845921587,0.25812120920011,0.410564098531557,0.410564098531557,-0.010080769818152424,0.004952162227195994,0,0,1,0.2574468085106383,0.6531914893617021,0.19042553191489361,0.3825531914893617,0.7921276595744681,estavel,0.3825531914893617,0.6406121774558624
DOC,real_estate,1.0,0.23607795728485917,0.24114060271431717,0.46490278115468536,0.46490278115468536,0.033512160692708404,0.012358556933474013,2,2,4,0.28085106382978725,0.7510638297872341,0.5574468085106383,0.5007446808510638,0.39148936170212767,transicao,0.5007446808510638,0.2934712539610684
EGP,real_estate,1.0,0.16362786991061598,0.22275343369462747,0.47818466729586434,0.47818466729586434,0.02104998687462445,0.0014868320130713153,1,1,2,0.06382978723404255,0.774468085106383,0.44468085106382976,0.38872340425531915,0.5519148936170213,transicao,0.38872340425531915,0.44464377546401085
ELS,real_estate,1.0,0.1703917944167252,0.19067846219435536,0.13063162481129603,0.13063162481129603,-0.06970765479998678,-0.00038411047061431836,0,0,1,0.08723404255319149,0.11702127659574468,0.19042553191489361,0.11829787234042553,0.5112765957446808,transicao,0.11829787234042553,0.48103512901765494
EQIX,real_estate,1.0,0.28972337894397643,0.2900584386300468,0.29985092282326725,0.29985092282326725,-0.1371357082283815,0.09071735492946101,1,5,10,0.4765957446808511,0.40425531914893614,0.776595744680851,0.5112765957446808,0.13489361702127667,transicao,0.5112765957446808,0.10040964237211414
EQR,real_estate,1.0,0.2104857709513632,0.23422506109335456,0.4460177919478664,0.4460177919478664,0.05910488581740703,0.018131162693973052,1,5,6,0.19361702127659575,0.7148936170212766,0.776595744680851,0.4926595744680851,0.17659574468085104,transicao,0.4926595744680851,0.1330949524671797
ESS,real_estate,1.0,0.20924626328319762,0.24785784140695363,0.47638152572094067,0.47638152572094067,0.06237501813612689,0.018975219016548944,4,4,5,0.1851063829787234,0.7723404255319148,0.7223404255319149,0.49808510638297865,0.20319148936170206,instavel,0.49808510638297865,0.15258816206428244
EXR,real_estate,1.0,0.21785206043073582,0.2673220799540497,0.5278894885403125,0.5278894885403125,-0.023228690460228796,-0.008987107914780773,0,0,3,0.22127659574468084,0.8638297872340426,0.19042553191489361,0.44,0.6831914893617022,transicao,0.44,0.5328893617021278
GLPI,real_estate,1.0,0.19903871347152022,0.18716249239930266,0.23712333798139254,0.23712333798139254,-0.005087686341967296,0.0018246587809253034,0,0,1,0.15319148936170213,0.274468085106383,0.19042553191489361,0.20308510638297872,0.8414893617021277,estavel,0.20308510638297872,0.756042383431417
IRM,real_estate,1.0,0.34628496049257684,0.33535072460108883,0.4897906482226482,0.4897906482226482,-0.029030695098654857,0.018877027604566,0,2,5,0.6595744680851063,0.8,0.5574468085106383,0.6882978723404255,0.4204255319148936,transicao,0.6882978723404255,0.2757365323675871
KIM,real_estate,1.0,0.17430412034911613,0.22732119921869967,0.4804601513751134,0.4804601513751134,-0.03359619327566482,0.0019108059450163306,1,5,6,0.09574468085106383,0.7808510638297872,0.776595744680851,0.4717021276595745,0.25914893617021284,transicao,0.4717021276595745,0.1980283838841105
MAA,real_estate,1.0,0.19548222550549327,0.20893274008232549,0.42492478959880836,0.42492478959880836,0.02432856266190231,0.00832664678966033,6,6,14,0.1425531914893617,0.6914893617021277,0.8297872340425532,0.4721276595744681,0.2902127659574468,instavel,0.4721276595744681,0.2217040289723857
NLY,real_estate,1.0,0.2054654073493394,0.22683334395918991,0.41212209597529015,0.41212209597529015,-0.04167028940545231,-0.001963818848313398,0,1,2,0.16808510638297872,0.6638297872340425,0.44468085106382976,0.39691489361702126,0.4217021276595745,transicao,0.39691489361702126,0.33801220009053873
NNN,real_estate,1.0,0.1445008465923303,0.18003475889789003,0.3379070887508041,0.3379070887508041,-0.02701501688486413,-0.005757627118608749,2,8,9,0.014893617021276596,0.48936170212765956,0.9063829787234042,0.35925531914893616,0.22723404255319157,transicao,0.35925531914893616,0.18641652331371666
O,real_estate,1.0,0.1475924681017665,0.1718366529370885,0.3145632718040155,0.3145632718040155,-0.01721738746250845,-0.002048039861245493,5,10,13,0.02553191489361702,0.4340425531914894,0.9436170212765957,0.3521276595744681,0.28319148936170213,instavel,0.3521276595744681,0.2333317111815301
OHI,real_estate,1.0,0.20929033307433206,0.2085115327116265,-0.08343138012554958,0.08343138012554958,-0.011049510172472785,0.008527000603388207,0,0,3,0.18723404255319148,0.06808510638297872,0.19042553191489361,0.14617021276595743,0.7827659574468085,estavel,0.14617021276595743,0.7255574241738344
PLD,real_estate,1.0,0.18232591066084652,0.2720084824856514,0.5397279483434634,0.5397279483434634,0.028797867936520727,0.00880710163052259,6,6,7,0.1148936170212766,0.8787234042553191,0.8297872340425532,0.5252127659574468,0.2595744680851064,instavel,0.5252127659574468,0.19140855590765055
PSA,real_estate,1.0,0.23283618106133577,0.230949117311816,0.5661352740449851,0.5661352740449851,0.008852525052884808,-0.0038100289406598764,0,0,5,0.26382978723404255,0.9063829787234042,0.19042553191489361,0.47404255319148936,0.8023404255319149,estavel,0.47404255319148936,0.6121686736079673
REG,real_estate,1.0,0.1575129994196697,0.1929032047969974,0.409885324945459,0.409885324945459,-0.012188073487761741,-0.0019975152070269286,3,3,9,0.04680851063829787,0.648936170212766,0.6510638297872341,0.3784042553191489,0.49531914893617013,transicao,0.3784042553191489,0.4016037120869171
REXR,real_estate,1.0,0.25954790898329877,0.28976398051819113,0.5504237273764404,0.5504237273764404,0.006884161799947441,0.0017790141059590425,0,0,1,0.3617021276595745,0.8936170212765957,0.19042553191489361,0.5136170212765957,0.8236170212765958,estavel,0.5136170212765957,0.612105160706202
SBAC,real_estate,1.0,0.235189334209653,0.24732246812578204,0.21569598080022373,0.21569598080022373,-0.059375488335305426,0.007810408100997646,2,14,17,0.274468085106383,0.22340425531914893,0.9957446808510638,0.40085106382978725,0.04340425531914893,transicao,0.40085106382978725,0.03470493435943865
SPG,real_estate,1.0,0.15983374424132074,0.2579279967357651,0.40970698099818914,0.40970698099818914,0.019969360526024438,0.007823403519584549,0,7,8,0.0574468085106383,0.6446808510638298,0.8723404255319149,0.42595744680851066,0.3046808510638298,transicao,0.42595744680851066,0.2397903123585333
SUI,real_estate,1.0,0.2001182237418642,0.24264439638012444,0.35472333788163274,0.35472333788163274,0.00019871906396617955,0.0021836860838518324,3,3,4,0.1574468085106383,0.5212765957446809,0.6510638297872341,0.38351063829787235,0.6068085106382979,transicao,0.38351063829787235,0.4904497510185604
UDR,real_estate,1.0,0.21970469291740538,0.23529699259391848,0.4864258758545361,0.4864258758545361,0.01850627332705923,0.034311075107662986,5,14,15,0.22340425531914893,0.7872340425531915,0.9957446808510638,0.5752127659574469,0.24510638297872345,instavel,0.5752127659574469,0.17461222272521507
UGI,real_estate,1.0,0.25268550348131463,0.21241546646297307,0.3900869914532017,0.3900869914532017,-0.06396826453879134,0.003375250564675497,3,6,9,0.33404255319148934,0.6,0.8297872340425532,0.5262765957446809,0.1336170212765957,transicao,0.5262765957446809,0.0984572657311
VTR,real_estate,1.0,0.16886271313472395,0.21534345837379207,-0.03845362302592009,0.03845362302592009,0.08631543495014501,0.019580372642368726,0,0,1,0.0851063829787234,0.036170212765957444,0.19042553191489361,0.08904255319148936,0.4976595744680852,transicao,0.08904255319148936,0.475503134902671
WELL,real_estate,1.0,0.2070623924524783,0.21464142102502917,0.09955853194303459,0.09955853194303459,0.04717276317541929,0.019367706239374144,0,0,1,0.1723404255319149,0.0851063829787234,0.19042553191489361,0.1454255319148936,0.558936170212766,transicao,0.1454255319148936,0.5182943752829334
AAPL,technology,1.0,0.21134181805283525,0.3174689646933014,0.35126743055014736,0.35126743055014736,0.03243306907576776,0.025093447689037263,0,5,6,0.19787234042553192,0.5170212765957447,0.776595744680851,0.42531914893617023,0.26595744680851063,transicao,0.42531914893617023,0.20939904934359438
ADBE,technology,1.0,0.33319996010976904,0.328524572145821,0.27281309138294746,0.27281309138294746,-0.03408424257637904,0.0037523767264595054,3,3,9,0.6191489361702127,0.3425531914893617,0.6510638297872341,0.5287234042553192,0.3319148936170213,transicao,0.5287234042553192,0.2441693073789045
ADI,technology,1.0,0.29334684200117705,0.38879800906245576,0.5867785873808363,0.5867785873808363,-0.0016508209152259479,-0.0008220126775764225,2,4,6,0.4978723404255319,0.9319148936170213,0.7223404255319149,0.6946808510638297,0.5504255319148936,transicao,0.6946808510638297,0.35924049343594394
ADSK,technology,1.0,0.32286542090119075,0.3004563462364595,0.34497365364676696,0.34497365364676696,0.021213352064018698,0.01935987293825897,0,0,4,0.5893617021276596,0.5042553191489362,0.19042553191489361,0.4797872340425532,0.701063829787234,estavel,0.4797872340425532,0.5328830918967858
AKAM,technology,1.0,0.3848585399396193,0.452914516286441,0.3384674050630385,0.3384674050630385,-0.07908058170508586,0.04097872884838183,1,3,4,0.7382978723404255,0.49148936170212765,0.6510638297872341,0.634468085106383,0.22638297872340418,transicao,0.634468085106383,0.15456659121774555
AMAT,technology,1.0,0.47391471783061784,0.47542672653230483,0.45862002775390914,0.45862002775390914,0.06392006418071566,0.012428834573791347,0,0,6,0.8489361702127659,0.7382978723404255,0.19042553191489361,0.6785106382978722,0.5180851063829788,transicao,0.6785106382978722,0.3423219782707108
AMD,technology,1.0,0.6341829851522339,0.6222388959166036,0.28014407471297603,0.28014407471297603,0.0428059218856931,-0.009229680410770214,0,0,2,0.9531914893617022,0.3617021276595745,0.19042553191489361,0.5936170212765958,0.5725531914893617,transicao,0.5936170212765958,0.4026145314622001
ANET,technology,1.0,0.48481380025691934,0.5395094713911537,0.262765429513831,0.262765429513831,0.06138033239706375,0.024503460177833725,0,0,3,0.8595744680851064,0.32553191489361705,0.19042553191489361,0.5388297872340425,0.5240425531914894,transicao,0.5388297872340425,0.38285768447261204
